tweet_id,source,text_x,rating_numerator,rating_denominator,name,date,time,stages_dog,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,text_y
792394556390137856,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12.0,10.0,BeBe,10-29-2016,15:55,None ,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,Cocker spaniel,0.746387,True,Irish setter,0.0916151,True,Miniature poodle,0.061078199999999985,True,14922,4903,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8
792050063153438720,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11.0,10.0,Remus,10-28-2016,17:07,None ,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan terrier,0.002743,True,7929,2049,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d… https://t.co/kte5KPffQj
791672322847637504,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10.0,None,10-27-2016,16:06,None ,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,Golden retriever,0.705092,True,Labrador retriever,0.219721,True,Kuvasz,0.015965,True,12971,3587,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh
791406955684368384,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12.0,10.0,Levi,10-26-2016,22:31,None ,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,14494,4696,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t… https://t.co/zoWrqNMHrl
790946055508652032,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12.0,10.0,Betty,10-25-2016,16:00,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,Dishwasher,0.700466,False,Golden retriever,0.245773,True,Chow,0.0390117,True,18326,5377,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI
790698755171364864,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12.0,10.0,Mosby,10-24-2016,23:37,None ,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese mountain dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,9063,2167,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7
790581949425475584,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11.0,10.0,Duke,10-24-2016,15:53,None ,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,22831,8172,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4
789986466051088384,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12.0,10.0,Happy,10-23-2016,00:27,None ,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,Tub,0.479477,False,Bathtub,0.325106,False,Golden retriever,0.07853049999999999,True,10236,2651,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v
789530877013393408,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10.0,Rizzy,10-21-2016,18:16,None ,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian elkhound,0.151024,True,12988,3853,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq
789268448748703744,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10.0,10.0,Stella,10-21-2016,00:53,None ,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute,0.81286,True,Siberian husky,0.120853,True,Eskimo dog,0.0242693,True,10066,2956,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS
788908386943430656,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11.0,10.0,Lucy,10-20-2016,01:03,None ,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Remote control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden retriever,0.0340897,True,30212,14169,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm"
788765914992902144,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10.0,Butter,10-19-2016,15:37,None ,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,Cocker spaniel,0.500509,True,Golden retriever,0.27273400000000003,True,Jigsaw puzzle,0.041475800000000014,False,30301,11781,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq
788412144018661376,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11.0,10.0,Dexter,10-18-2016,16:11,None ,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden retriever,0.805238,True,Labrador retriever,0.113798,True,Brittany spaniel,0.0385587,True,17228,6066,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S
788150585577050112,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13.0,10.0,Leo,10-17-2016,22:51,None ,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6791,1486,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc
787810552592695296,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10.0,Frank,10-17-2016,00:20,None ,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Pug,0.362835,True,French bulldog,0.221864,True,English setter,0.0804183,True,9592,3485,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc
787717603741622272,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13.0,10.0,Tonks,10-16-2016,18:11,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,11274,3177,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp
787322443945877504,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,10.0,Lincoln,10-15-2016,16:01,None ,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,Seat belt,0.747739,False,Golden retriever,0.105703,True,Dingo,0.0172568,False,8601,1992,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp
786963064373534720,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12.0,10.0,Rory,10-14-2016,16:13,None ,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Golden retriever,0.915303,True,Saluki,0.0462126,True,Labrador retriever,0.0375041,True,29307,9156,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj
786709082849828864,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",9.75,10.0,Logan,10-13-2016,23:23,None ,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,0.467321,True,Persian cat,0.122978,False,Chow,0.102654,True,20037,6932,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS"
786664955043049472,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10.0,None,10-13-2016,20:28,None ,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,11782,2939,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r"
786595970293370880,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10.0,Dale,10-13-2016,15:54,None ,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,10367,3535,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX
786363235746385920,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13.0,10.0,Rizzo,10-13-2016,00:29,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden retriever,0.929266,True,Labrador retriever,0.0628667,True,Saluki,0.00215669,True,12024,3997,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn
785927819176054784,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10.0,Lucy,10-11-2016,19:39,None ,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,Teddy,0.97207,False,Toy poodle,0.00849262,True,Chow,0.00288271,True,12528,3585,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y
785639753186217984,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10.0,10.0,Pinot,10-11-2016,00:34,doggoNonepupperNone,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,Porcupine,0.978042,False,Sea urchin,0.0061063,False,Echidna,0.00544197,False,8602,2522,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1… https://t.co/aBsZTpv6mM
785264754247995392,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10.0,Doc,10-09-2016,23:44,None ,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,8021,1868,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx
785170936622350336,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10.0,Hero,10-09-2016,17:31,None ,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Seat belt,0.891193,False,Eskimo dog,0.0274944,True,Samoyed,0.0195303,True,13335,5542,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11… https://t.co/rKCJnWRpR2
784431430411685888,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10.0,Stormy,10-07-2016,16:33,None ,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature poodle,0.744819,True,Toy poodle,0.243192,True,Standard poodle,0.0109202,True,6253,1457,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt
783839966405230592,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13.0,10.0,Riley,10-06-2016,01:23,None ,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,Quilt,0.333739,False,Siamese cat,0.136245,False,Three-toed sloth,0.117464,False,33198,12363,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/… https://t.co/KOTzaG7hiq
783466772167098368,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10.0,Finn,10-05-2016,00:40,None ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789,True,Miniature pinscher,0.115916,True,Toy terrier,0.0362939,True,9344,2562,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it… https://t.co/UAw6F2p7ta
783391753726550016,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10.0,Godi,10-04-2016,19:42,None ,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,18638,6297,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi
783334639985389568,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10.0,Dave,10-04-2016,15:55,None ,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,True,Shetland sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,32203,13338,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu
782969140009107456,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10.0,Cali,10-03-2016,15:42,None ,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,Seat belt,0.474292,False,Golden retriever,0.17139300000000002,True,Labrador retriever,0.110592,True,26592,8359,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX
782747134529531904,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10.0,Deacon,10-03-2016,01:00,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,8212,1576,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H
782722598790725632,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10.0,Penny,10-02-2016,23:23,None ,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish setter,0.574557,True,Golden retriever,0.339251,True,Seat belt,0.0461082,False,19002,6119,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6"
782305867769217024,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10.0,Sampson,10-01-2016,19:47,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,0.5044270000000001,True,Soft-coated wheaten terrier,0.390678,True,Lhasa,0.0345955,True,18365,6336,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1
781955203444699136,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11.0,10.0,Chipson,09-30-2016,20:33,None ,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Pool table,0.179568,False,Dining table,0.154396,False,Microwave,0.0336905,False,12202,3836,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug… https://t.co/3eXbCXZXXT
781661882474196992,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,10.0,None,09-30-2016,01:08,None ,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,Pembroke,0.438087,True,Golden retriever,0.226954,True,Collie,0.07065160000000001,True,11483,3080,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC
781524693396357120,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,10.0,None,09-29-2016,16:03,None ,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,Tennis ball,0.994712,False,Chesapeake bay retriever,0.0035225,True,Labrador retriever,0.000921439,True,22857,6291,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf
781163403222056960,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,10.0,None,09-28-2016,16:07,None ,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,Shetland sheepdog,0.973841,True,Collie,0.0251876,True,Border collie,0.000297311,True,10741,3097,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy"
780931614150983680,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13.0,10.0,None,09-28-2016,00:46,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False,23838,8365,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d
780858289093574656,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,10.0,Dash,09-27-2016,19:54,None ,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake bay retriever,0.488555,True,Sussex spaniel,0.27165500000000004,True,Kelpie,0.106913,True,7916,2267,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would… https://t.co/Ar4T1lFM5C"
780601303617732608,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12.0,10.0,Hercules,09-27-2016,02:53,None ,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint bernard,0.995143,True,Cardigan,0.00304359,True,English springer,0.00104955,True,13323,3770,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG
780543529827336192,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12.0,10.0,None,09-26-2016,23:04,None ,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,Golden retriever,0.628312,True,Labrador retriever,0.317365,True,Tibetan mastiff,0.0122601,True,6944,1976,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q
780459368902959104,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11.0,10.0,Bear,09-26-2016,17:29,None ,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great dane,0.382491,True,German shepherd,0.312026,True,Bull mastiff,0.0332719,True,5808,1204,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm"
780192070812196864,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11.0,10.0,None,09-25-2016,23:47,None ,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False,9580,2535,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni
779834332596887552,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11.0,10.0,Scout,09-25-2016,00:06,None ,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Golden retriever,0.99383,True,Cocker spaniel,0.00314271,True,Great pyrenees,0.000917414,True,20962,8053,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD
779377524342161408,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12.0,10.0,None,09-23-2016,17:50,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,Sundial,0.17092100000000002,False,Cash machine,0.0603586,False,Maze,0.0549814,False,9706,3537,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12
778990705243029504,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11.0,10.0,Jay,09-22-2016,16:13,None ,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker spaniel,0.7153510000000001,True,Labrador retriever,0.207056,True,Chihuahua,0.0285194,True,22018,8281,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI
778624900596654080,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11.0,10.0,Penny,09-21-2016,16:00,None ,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,0.786089,True,Irish terrier,0.121488,True,Lakeland terrier,0.0146031,True,5115,1143,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32
778383385161035776,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,10.0,Nala,09-21-2016,00:00,None ,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,0.345266,True,Borzoi,0.312823,True,Border collie,0.213011,True,6430,1250,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv
778286810187399168,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,10.0,Stanley,09-20-2016,17:36,None ,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False,11413,3762,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb
778039087836069888,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10.0,None,09-20-2016,01:12,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,German shepherd,0.717776,True,Malinois,0.111175,True,Norwegian elkhound,0.0588024,True,9313,2998,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD
778027034220126208,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,10.0,Sophie,09-20-2016,00:24,pupper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Clumber,0.946718,True,Cocker spaniel,0.0159499,True,Lhasa,0.00651911,True,7217,1845,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.… https://t.co/PxjSmYHfYo
777885040357281792,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10.0,Wesley,09-19-2016,15:00,None ,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Afghan hound,0.123529,True,Basset,0.119682,True,Siberian husky,0.108709,True,6983,1859,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M
777684233540206592,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",11.0,10.0,None,09-19-2016,01:42,None ,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,Cocker spaniel,0.253442,True,Golden retriever,0.16285,True,Otterhound,0.110921,True,12352,3339,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ"
777189768882946048,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10.0,Jeffrey,09-17-2016,16:57,None ,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Chihuahua,0.988412,True,Mexican hairless,0.00417722,True,Hog,0.00150658,False,15726,4912,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7
776813020089548800,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10.0,Solomon,09-16-2016,16:00,None ,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Toy poodle,0.51661,True,Miniature poodle,0.255033,True,Standard poodle,0.168989,True,5369,1376,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA
776113305656188928,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10.0,Sampson,09-14-2016,17:40,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,Mousetrap,0.777468,False,Black widow,0.0939402,False,Paddlewheel,0.0174919,False,12912,4941,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG
